0.000000	0
0.020000	0
0.040000	1
0.060000	1
0.080000	9
0.100000	17
0.120000	57
0.140000	106
0.160000	187
0.180000	353
0.200000	492
0.220000	741
0.240000	991
0.260000	1318
0.280000	1646
0.300000	2055
0.320000	2414
0.340000	2771
0.360000	3358
0.380000	3612
0.400000	3892
0.420000	4064
0.440000	4251
0.460000	4488
0.480000	4560
0.500000	4685
0.520000	4793
0.540000	4705
0.560000	4664
0.580000	4772
0.600000	4674
0.620000	4603
0.640000	4733
0.660000	4832
0.680000	4833
0.700000	4905
0.720000	5260
0.740000	5596
0.760000	6061
0.780000	6698
0.800000	7801
0.820000	8814
0.840000	10529
0.860000	12675
0.880000	15796
0.900000	19446
0.920000	23195
0.940000	26218
0.960000	28406
0.980000	28432
1.000000	26170
1.020000	22106
1.040000	17246
1.060000	12778
1.080000	9127
1.100000	6234
1.120000	4401
1.140000	3113
1.160000	2220
1.180000	1676
1.200000	1343
1.220000	1081
1.240000	900
1.260000	837
1.280000	706
1.300000	694
1.320000	600
1.340000	551
1.360000	494
1.380000	464
1.400000	320
1.420000	328
1.440000	315
1.460000	274
1.480000	227
1.500000	201
1.520000	177
1.540000	155
1.560000	119
1.580000	71
1.600000	61
1.620000	40
1.640000	24
1.660000	18
1.680000	8
1.700000	5
1.720000	1
1.740000	0
1.760000	0
1.780000	0
1.800000	0
1.820000	0
1.840000	0
1.860000	0
1.880000	0
1.900000	0
1.920000	0
1.940000	0
1.960000	0
1.980000	0
2.000000	0
