0.000000	0
0.020000	0
0.040000	0
0.060000	0
0.080000	0
0.100000	0
0.120000	3
0.140000	6
0.160000	3
0.180000	11
0.200000	10
0.220000	25
0.240000	17
0.260000	28
0.280000	46
0.300000	57
0.320000	47
0.340000	78
0.360000	90
0.380000	118
0.400000	158
0.420000	168
0.440000	186
0.460000	239
0.480000	273
0.500000	295
0.520000	404
0.540000	455
0.560000	527
0.580000	607
0.600000	774
0.620000	939
0.640000	1195
0.660000	1516
0.680000	1963
0.700000	2485
0.720000	3135
0.740000	3842
0.760000	5024
0.780000	6279
0.800000	7949
0.820000	9569
0.840000	11802
0.860000	14004
0.880000	16299
0.900000	18447
0.920000	20795
0.940000	22765
0.960000	24486
0.980000	24994
1.000000	25924
1.020000	25400
1.040000	24296
1.060000	22647
1.080000	20349
1.100000	18221
1.120000	15708
1.140000	13061
1.160000	10909
1.180000	8808
1.200000	6762
1.220000	5243
1.240000	4073
1.260000	2800
1.280000	2092
1.300000	1584
1.320000	1090
1.340000	776
1.360000	522
1.380000	381
1.400000	216
1.420000	180
1.440000	128
1.460000	74
1.480000	69
1.500000	48
1.520000	37
1.540000	22
1.560000	21
1.580000	13
1.600000	13
1.620000	7
1.640000	6
1.660000	1
1.680000	1
1.700000	0
1.720000	0
1.740000	0
1.760000	0
1.780000	0
1.800000	0
1.820000	0
1.840000	0
1.860000	0
1.880000	0
1.900000	0
1.920000	0
1.940000	0
1.960000	0
1.980000	0
2.000000	0
