0.000000	486
0.020000	283
0.040000	328
0.060000	284
0.080000	343
0.100000	329
0.120000	262
0.140000	314
0.160000	326
0.180000	368
0.200000	355
0.220000	327
0.240000	348
0.260000	398
0.280000	328
0.300000	280
0.320000	279
0.340000	238
0.360000	279
0.380000	361
0.400000	326
0.420000	289
0.440000	305
0.460000	465
0.480000	479
0.500000	382
0.520000	287
0.540000	387
0.560000	406
0.580000	418
0.600000	544
0.620000	538
0.640000	510
0.660000	489
0.680000	461
0.700000	460
0.720000	612
0.740000	854
0.760000	1265
0.780000	2123
0.800000	3739
0.820000	6107
0.840000	10249
0.860000	15265
0.880000	21305
0.900000	27455
0.920000	32737
0.940000	36568
0.960000	39986
0.980000	40926
1.000000	39475
1.020000	33948
1.040000	26844
1.060000	20418
1.080000	14463
1.100000	9891
1.120000	6210
1.140000	3898
1.160000	2361
1.180000	1586
1.200000	1036
1.220000	548
1.240000	272
1.260000	108
1.280000	40
1.300000	33
1.320000	11
1.340000	0
1.360000	0
1.380000	0
1.400000	0
1.420000	0
1.440000	0
1.460000	0
1.480000	0
1.500000	0
1.520000	0
1.540000	0
1.560000	0
1.580000	0
1.600000	0
1.620000	0
1.640000	0
1.660000	0
1.680000	0
1.700000	0
1.720000	0
1.740000	0
1.760000	0
1.780000	0
1.800000	0
1.820000	0
1.840000	0
1.860000	0
1.880000	0
1.900000	0
1.920000	0
1.940000	0
1.960000	0
1.980000	0
2.000000	0
