0.000000	457
0.020000	292
0.040000	313
0.060000	272
0.080000	335
0.100000	360
0.120000	282
0.140000	296
0.160000	358
0.180000	298
0.200000	333
0.220000	350
0.240000	375
0.260000	376
0.280000	344
0.300000	318
0.320000	292
0.340000	213
0.360000	316
0.380000	281
0.400000	344
0.420000	264
0.440000	342
0.460000	393
0.480000	446
0.500000	337
0.520000	391
0.540000	374
0.560000	388
0.580000	456
0.600000	521
0.620000	643
0.640000	597
0.660000	431
0.680000	438
0.700000	480
0.720000	565
0.740000	858
0.760000	1203
0.780000	2034
0.800000	3476
0.820000	6048
0.840000	10228
0.860000	15448
0.880000	21724
0.900000	27099
0.920000	33371
0.940000	39082
0.960000	43080
0.980000	42401
1.000000	39017
1.020000	33025
1.040000	25774
1.060000	19406
1.080000	13823
1.100000	8635
1.120000	5647
1.140000	3528
1.160000	2160
1.180000	1353
1.200000	697
1.220000	331
1.240000	159
1.260000	72
1.280000	34
1.300000	11
1.320000	0
1.340000	0
1.360000	0
1.380000	0
1.400000	0
1.420000	0
1.440000	0
1.460000	0
1.480000	0
1.500000	0
1.520000	0
1.540000	0
1.560000	0
1.580000	0
1.600000	0
1.620000	0
1.640000	0
1.660000	0
1.680000	0
1.700000	0
1.720000	0
1.740000	0
1.760000	0
1.780000	0
1.800000	0
1.820000	0
1.840000	0
1.860000	0
1.880000	0
1.900000	0
1.920000	0
1.940000	0
1.960000	0
1.980000	0
2.000000	0
