0.000000	0
0.020000	0
0.040000	0
0.060000	0
0.080000	0
0.100000	0
0.120000	3
0.140000	4
0.160000	5
0.180000	9
0.200000	8
0.220000	24
0.240000	18
0.260000	21
0.280000	43
0.300000	43
0.320000	57
0.340000	82
0.360000	88
0.380000	95
0.400000	144
0.420000	167
0.440000	192
0.460000	206
0.480000	261
0.500000	279
0.520000	379
0.540000	438
0.560000	534
0.580000	569
0.600000	684
0.620000	898
0.640000	1154
0.660000	1438
0.680000	1894
0.700000	2316
0.720000	2901
0.740000	3749
0.760000	4859
0.780000	6147
0.800000	7644
0.820000	9510
0.840000	11542
0.860000	13698
0.880000	16205
0.900000	18782
0.920000	20843
0.940000	23173
0.960000	24983
0.980000	25912
1.000000	26103
1.020000	26158
1.040000	24766
1.060000	23165
1.080000	20763
1.100000	18313
1.120000	15607
1.140000	13115
1.160000	10606
1.180000	8561
1.200000	6590
1.220000	5032
1.240000	3669
1.260000	2705
1.280000	1927
1.300000	1398
1.320000	996
1.340000	646
1.360000	434
1.380000	324
1.400000	204
1.420000	152
1.440000	92
1.460000	79
1.480000	49
1.500000	44
1.520000	26
1.540000	23
1.560000	17
1.580000	10
1.600000	9
1.620000	6
1.640000	4
1.660000	1
1.680000	0
1.700000	0
1.720000	0
1.740000	0
1.760000	0
1.780000	0
1.800000	0
1.820000	0
1.840000	0
1.860000	0
1.880000	0
1.900000	0
1.920000	0
1.940000	0
1.960000	0
1.980000	0
2.000000	0
