0.7318578170000001	0.6949334159999999	0.789570298	0.6927523940000001	0.59932489	0.45406870299999996	0.659749779	0.822004008	0.759755622	0.713774048	0.419864845	0.726863698	0.336742845	0.597474014	0.6836171609999999	0.16537862	0.8872319409999999	0.8351573	0.743519535	0.716372144	0.12181585	0.839985656	0.8064080229999999	0.920902728	0.202711114	0.778575095	0.59932489	0.824250832	0.6949334159999999	0.822004008	0.870787478	0.5516357270000001	0.824250832	0.701653759	0.8741789090000001	0.6927523940000001	0.87786305	0.87786305	0.7751466909999999	0.5107581	0.778575095	0.579371333	0.915887879	0.712432919	0.881800571	0.736564566	0.8814999729999999	0.324935923	0.609129484	0.717503045	0.747432832	0.867409765	0.7814968440000001	0.5638235079999999	0.868090538	0.35189004799999996	0.626198934	0.149995882	0.367310211	0.644804681	0.750468638	0.8716451829999999	0.64528128	0.7674361209999999	0.607579712	0.7595086040000001	0.392152461	0.5348287070000001	0.80211852	0.80211852	0.8723822059999999	0.392152461	0.7674361209999999	0.871473755	0.8723822059999999	0.127695794	0.772813876	0.748872669	0.867327203	0.6755636429999999	0.7118851009999999	0.591190736	0.792290718	0.724579533	0.73548162	0.745844788	0.6854244279999999	0.486598104	0.26716226	0.8160418779999999	0.291486335	0.622699431	0.642520023	0.49217305	0.657263788	0.9223863999999999	0.8345598190000001	0.6476182620000001	0.642520023	0.8114422459999999	0.748798576	0.34600113200000004
0.016258047	0.021456535	0.015399346999999999	0.022943717000000002	0.026140305	0.014176873000000001	0.048549191	0.029521072000000002	0.016796734	0.01348339	0.020566903	0.025958629	0.025838886000000002	0.048842805	0.029248227999999998	0.02022887	0.048227947	0.023848186	0.027752642999999997	0.014636766	0.026046887	0.015061426999999999	0.024552098999999997	0.024016517999999997	0.015993135	0.016148955	0.026140305	0.034869474	0.021456535	0.029521072000000002	0.010446715	0.028203959	0.034869474	0.026961928	0.016468108999999998	0.022943717000000002	0.023115008	0.023115008	0.044587514	0.018756236000000003	0.016148955	0.024810012000000003	0.024223024	0.020956825	0.027113516	0.015881203	0.025432022999999998	0.019302452	0.027768171	0.02787519	0.02547916	0.015863898	0.029553037	0.022619028	0.018455918999999998	0.017878584	0.018703541	0.049469059	0.022690935	0.014555451	0.033929309	0.028457011	0.029640101000000002	0.015577523999999999	0.017322648	0.019673703	0.034249486	0.012473168	0.016264742	0.016264742	0.014408611000000002	0.034249486	0.015577523999999999	0.040722375	0.014408611000000002	0.014649501	0.043640664	0.019897125	0.011985367	0.022746806	0.018401861999999998	0.012669478999999999	0.015438801	0.052485662999999995	0.013881408999999999	0.013287018999999999	0.019954139	0.029338648999999998	0.016958246	0.021045669	0.03118769	0.0174079	0.016708818	0.026240471	0.014842173	0.018821221000000003	0.016199541	0.018132982	0.016708818	0.025201066	0.020264617	0.046056477
0.645773852	0.16917516	0.061239058	0.141652901	0.372518277	0.315252945	0.402770395	0.598255974	0.09540966099999999	0.07218218	0.305425469	0.201766101	0.077231878	0.193208338	0.176879216	0.638633715	0.831624928	0.305880906	0.299793227	0.129021888	0.10560765300000001	0.6613529810000001	0.10612693	0.545046928	0.549207752	0.17055246100000002	0.372518277	0.255731205	0.16917516	0.598255974	0.10197239699999999	0.26159689	0.255731205	0.288584291	0.126195756	0.141652901	0.214368532	0.214368532	0.348490323	0.091785928	0.17055246100000002	0.102828747	0.127765029	0.10828107199999999	0.27505361300000003	0.149298638	0.202814498	0.16254247900000002	0.269158568	0.123648794	0.117386782	0.410138722	0.12460076699999999	0.832744293	0.098649543	0.140379716	0.07824057400000001	0.463210214	0.058456425	0.059237387999999995	0.218333681	0.057417722000000004	0.09936404199999999	0.09585827	0.147718936	0.051601218	0.085484697	0.077167514	0.071437444	0.071437444	0.19936474399999998	0.085484697	0.09585827	0.202418966	0.19936474399999998	0.141934458	0.173742477	0.12241744199999999	0.093156879	0.238392945	0.058533189000000006	0.7636001590000001	0.13943925599999998	0.192171869	0.658007829	0.60778832	0.206381416	0.430101725	0.13232506900000002	0.21118693300000002	0.078429773	0.073875925	0.123001741	0.097340506	0.07664376099999999	0.780018249	0.11235511599999999	0.160418273	0.123001741	0.265729432	0.18206425399999998	0.402741201
0.008723971	0.011941287	0.007131966	0.009628781999999999	0.011323854	0.006760584	0.020193431	0.01421672	0.009599906	0.008920539	0.012573463	0.009657753	0.006203149	0.026353302999999998	0.011185906	0.006928265	0.010805732	0.010356393	0.013454434	0.010393134	0.021166234	0.00410066	0.011268974	0.013650138000000001	0.009283788000000001	0.009488744	0.011323854	0.014028354	0.011941287	0.01421672	0.008193723	0.008815342	0.014028354	0.009950426	0.0077277430000000005	0.009628781999999999	0.009497100999999999	0.009497100999999999	0.019963426	0.008235806	0.009488744	0.007835432	0.011443043	0.005734837	0.016068485	0.008289073000000001	0.014514098000000001	0.008130781	0.009802006	0.013008873999999998	0.010876422	0.007548272	0.007985672	0.01153618	0.008772575	0.011730615	0.00814342	0.008232886	0.006882375	0.009628708	0.015618056000000002	0.00758399	0.011425941	0.0074248840000000005	0.007350285	0.006503669	0.006710443000000001	0.0068592290000000005	0.008390304	0.008390304	0.00692606	0.006710443000000001	0.0074248840000000005	0.021531644	0.00692606	0.006704882	0.012543735	0.050073445999999994	0.021175065	0.007485613	0.007392483	0.007862737	0.007468006	0.026287351	0.0071984530000000005	0.005532171999999999	0.0070153509999999995	0.020231268	0.007596905	0.007680492	0.011873793	0.009987241	0.006387726999999999	0.010692707	0.007654653000000001	0.009969445	0.006399047	0.00765656	0.006387726999999999	0.012685351999999999	0.008230942	0.021309223999999998
0.008024452	0.01044919	0.0075705469999999995	0.008533196	0.013019278	0.007699834	0.021613971000000003	0.015222537	0.016336995	0.00882764	0.011497025	0.011854533	0.006868114	0.020824636	0.015087543	0.008347774	0.012781925	0.011686374	0.013444708	0.008723703000000001	0.023306386000000002	0.004983092	0.010836221000000002	0.011258163	0.007988705	0.009154465	0.013019278	0.011378701000000001	0.01044919	0.015222537	0.009931486	0.010722388999999999	0.011378701000000001	0.015094981	0.009595596	0.008533196	0.010551314	0.010551314	0.021724985	0.00906178	0.009154465	0.009819275	0.010790505	0.007477104	0.017538301	0.010032943	0.011167826	0.008703123	0.011486168	0.016735603	0.020333988	0.009348481	0.010101248	0.011444021	0.008392956	0.011299914	0.008152309	0.010911707	0.008822198	0.009313335	0.016313958	0.007637977	0.013653005	0.006595594000000001	0.009666671	0.009627454	0.006789393	0.008679284	0.008404587	0.008404587	0.007995150999999999	0.006789393	0.006595594000000001	0.01956195	0.007995150999999999	0.007386748	0.019996904	0.009317797	0.011948633	0.011769795	0.008643000000000001	0.010882451000000001	0.010931939	0.019431672	0.008229403	0.007413306999999999	0.009350077	0.017962388	0.009031662	0.012151519	0.015461855	0.009728709	0.008572066	0.011394793	0.006955885	0.009128653	0.009312893000000001	0.009479259	0.008572066	0.016068258000000002	0.006952359	0.016521118
0.019119675	0.01545651	0.014973142	0.023012885	0.051513242	0.01069349	0.10846813300000001	0.0701946	0.03636269	0.020286613000000002	0.018506064	0.028418277999999998	0.010059859	0.077478819	0.051733989	0.01974921	0.027049777	0.071920018	0.031452121	0.037100511	0.052233053	0.020400686	0.023373515	0.029621621	0.031117172999999998	0.023946557	0.051513242	0.029900616	0.01545651	0.0701946	0.032567173	0.033746665	0.029900616	0.023111631	0.021645432000000003	0.023012885	0.021192982000000003	0.021192982000000003	0.1046481	0.015007719	0.023946557	0.014245283999999999	0.014381578999999999	0.008642943	0.14777147	0.017402547	0.042607617	0.013423931000000002	0.04809773	0.05619386	0.041733075	0.041030893	0.045809870999999995	0.04148592	0.017955345	0.031682492	0.013382913	0.038106693	0.015277213000000001	0.014634078	0.044072762	0.018463137	0.042118182000000004	0.011782156	0.020469986000000003	0.018149625	0.018396696	0.016222991000000003	0.01321652	0.01321652	0.018277895	0.018396696	0.011782156	0.058089664000000006	0.018277895	0.011111527	0.08388965699999999	0.01952992	0.013230296	0.025524117000000002	0.012337281	0.013630613	0.020465406000000002	0.113766135	0.019952653	0.010451741	0.024044147000000002	0.034233286	0.020749082	0.025259277000000004	0.050487048	0.014773475	0.014102298000000001	0.033247166	0.012405832	0.025818072	0.017327628	0.014492854	0.014102298000000001	0.086385948	0.014772432	0.133629652
0.24561005	0.328073395	0.455376047	0.318443653	0.35386854100000004	0.082215045	0.491461814	0.60704626	0.428481626	0.496704876	0.35658507	0.64924215	0.26837729899999996	0.396544291	0.691413105	0.168453303	0.29280180100000003	0.38048694	0.468112284	0.390548264	0.48348965200000005	0.624141297	0.61744295	0.423485257	0.6195514360000001	0.278527747	0.35386854100000004	0.476119311	0.328073395	0.60704626	0.6749100240000001	0.547219391	0.476119311	0.60245323	0.238561838	0.318443653	0.722144954	0.722144954	0.405571821	0.247876693	0.278527747	0.265184802	0.25072522399999997	0.339090729	0.805772767	0.387744088	0.308821327	0.5071941529999999	0.554360141	0.580274857	0.7661060559999999	0.612802717	0.47642302	0.549579856	0.342108101	0.559984853	0.15769313699999998	0.7387078909999999	0.390186825	0.210775882	0.577778318	0.14102694	0.550557782	0.49571362	0.170509281	0.172162863	0.5259094679999999	0.440784447	0.272549834	0.272549834	0.37645113799999996	0.5259094679999999	0.49571362	0.7352832909999999	0.37645113799999996	0.17456504	0.826803416	0.241378288	0.586380797	0.499287251	0.15179295199999998	0.19667717399999998	0.24397186199999998	0.411038215	0.196163316	0.126622745	0.199224872	0.61712111	0.181252212	0.18303302	0.785640467	0.263284902	0.181774486	0.545191285	0.29745042899999996	0.40847042100000003	0.540190749	0.19222583699999998	0.181774486	0.766192016	0.305636675	0.5403573079999999
0.013896947	0.019205347	0.00644701	0.009997063	0.057630213	0.016960563	0.14300838300000002	0.037851393	0.026807281000000002	0.008847403	0.013497006	0.02833196	0.013686147	0.087005046	0.027369631000000002	0.008369325	0.071589445	0.043773322999999996	0.017106637	0.006145799	0.055927715999999995	0.008065475	0.019122326999999998	0.014990153999999999	0.018491328	0.016467763	0.057630213	0.016082278000000002	0.019205347	0.037851393	0.007878526	0.037003655	0.016082278000000002	0.072502443	0.008252245	0.009997063	0.02734548	0.02734548	0.12666095800000002	0.009274375999999999	0.016467763	0.020511526999999998	0.029239647	0.013654393999999999	0.050379314	0.009125835	0.030358747000000002	0.01375678	0.029553107000000002	0.052926407	0.015638631	0.01611179	0.043143295	0.014099996000000002	0.013241881	0.021080606	0.023662365	0.09371789800000001	0.022678687000000003	0.014030349	0.028781235	0.011365318000000001	0.046956244	0.005921595	0.008773111	0.014820425	0.019634349	0.0075997009999999995	0.007343835	0.007343835	0.014408773	0.019634349	0.005921595	0.062035927000000005	0.014408773	0.004899298	0.101759324	0.014380792	0.014871933	0.018943676	0.016111471000000002	0.015498523	0.014104013	0.105184915	0.006124883	0.006218385	0.009344765	0.043547704000000007	0.014038436999999999	0.009189243	0.040088472	0.006379009000000001	0.007390981	0.025067042999999997	0.011255807	0.060983746	0.0096045	0.009926272	0.007390981	0.037146548	0.006055193	0.143862135
0.913461819	0.80937112	0.8394650990000001	0.831409156	0.858834065	0.830275823	0.883163224	0.850513437	0.925306746	0.916315216	0.815452097	0.863336648	0.851086135	0.855277831	0.863391213	0.725383966	0.904806487	0.793626776	0.909055897	0.898990145	0.572468095	0.8547793029999999	0.815449958	0.904660833	0.9129492709999999	0.8756169309999999	0.858834065	0.7757543640000001	0.80937112	0.850513437	0.92767869	0.7597739859999999	0.7757543640000001	0.786789697	0.920542968	0.831409156	0.885953909	0.885953909	0.88369561	0.902784292	0.8756169309999999	0.862662438	0.94692565	0.8703445740000001	0.897929086	0.898865685	0.939802354	0.717566629	0.891267721	0.9287401009999999	0.9285622509999999	0.89404232	0.941807353	0.8338989640000001	0.881465776	0.887049455	0.929288157	0.7619817870000001	0.8956523009999999	0.874399767	0.901207037	0.6477863770000001	0.8874075020000001	0.8105152870000001	0.8698067429999999	0.873480603	0.8776984	0.90530996	0.902705425	0.902705425	0.904002319	0.8776984	0.8105152870000001	0.887329116	0.904002319	0.430432374	0.5440410520000001	0.871860995	0.928372057	0.9337835459999999	0.962990494	0.80801164	0.8560670779999999	0.88586414	0.938972732	0.743507575	0.951169035	0.651462491	0.883415588	0.850390245	0.9421029559999999	0.800632901	0.8387575429999999	0.869713662	0.848245294	0.9647681709999999	0.8716719140000001	0.8184602990000001	0.8387575429999999	0.8600900779999999	0.933281122	0.45794492600000003
0.008971039	0.013573186000000001	0.007160672	0.011671939	0.015018535	0.010932176000000002	0.048130844000000006	0.020206358	0.019636367	0.010398097	0.020068942	0.018604436999999998	0.010409438	0.033577794	0.015565932	0.016231369	0.016814087	0.008334578	0.019007858	0.011502728	0.023072053	0.011417003	0.013820293999999999	0.017171352	0.011894307	0.011427989	0.015018535	0.015295683999999999	0.013573186000000001	0.020206358	0.012118688	0.016589898999999998	0.015295683999999999	0.011668416000000001	0.011493023	0.011671939	0.011590604	0.011590604	0.05547305	0.010377441	0.011427989	0.014157758999999999	0.013149862	0.007342444	0.028945368	0.010164858	0.023350056	0.009400004	0.01066113	0.022567096000000002	0.016880974	0.0120094	0.017130041999999998	0.012028018	0.009051079	0.018593912	0.012086685	0.013042979	0.013042365	0.010534608	0.022542167000000002	0.017477336	0.022399242000000003	0.008255574	0.012196628999999999	0.009942017	0.010247071	0.007230886	0.0116475	0.0116475	0.009976425	0.010247071	0.008255574	0.025824476000000002	0.009976425	0.009921085	0.018213082	0.012836672	0.009192028	0.014659858999999999	0.013630766	0.017180417	0.01481307	0.060903945	0.008388837	0.006855606	0.011404383	0.015942439	0.013791731000000002	0.01172691	0.020786755	0.012903368	0.01254058	0.013402821	0.009862664	0.012338581999999999	0.016203711000000003	0.011347558999999998	0.01254058	0.025446505	0.008160846	0.048386085
