0.000000	125
0.010000	8827
0.020000	49228
0.030000	90791
0.040000	92522
0.050000	68275
0.060000	42083
0.070000	24231
0.080000	13719
0.090000	7689
0.100000	4585
0.110000	2943
0.120000	1875
0.130000	1392
0.140000	1003
0.150000	680
0.160000	591
0.170000	451
0.180000	383
0.190000	277
0.200000	234
0.210000	238
0.220000	177
0.230000	156
0.240000	165
0.250000	95
0.260000	100
0.270000	90
0.280000	70
0.290000	66
0.300000	70
0.310000	57
0.320000	39
0.330000	35
0.340000	34
0.350000	35
0.360000	37
0.370000	23
0.380000	23
0.390000	23
0.400000	21
0.410000	12
0.420000	9
0.430000	9
0.440000	11
0.450000	10
0.460000	7
0.470000	7
0.480000	7
0.490000	6
0.500000	7
0.510000	6
0.520000	6
0.530000	4
0.540000	3
0.550000	4
0.560000	1
0.570000	3
0.580000	2
0.590000	5
0.600000	1
0.610000	0
0.620000	0
0.630000	5
0.640000	1
0.650000	1
0.660000	0
0.670000	0
0.680000	1
0.690000	2
0.700000	1
0.710000	0
0.720000	1
0.730000	1
0.740000	1
0.750000	0
0.760000	1
0.770000	2
0.780000	0
0.790000	0
0.800000	0
0.810000	0
0.820000	0
0.830000	0
0.840000	0
0.850000	0
0.860000	0
0.870000	0
0.880000	0
0.890000	0
0.900000	0
0.910000	0
0.920000	0
0.930000	0
0.940000	0
0.950000	0
0.960000	0
0.970000	0
0.980000	0
0.990000	0
1.000000	0
