0.000000	696
0.010000	14499
0.020000	52320
0.030000	80020
0.040000	79646
0.050000	63950
0.060000	43215
0.070000	25970
0.080000	14981
0.090000	8596
0.100000	4989
0.110000	3309
0.120000	2081
0.130000	1226
0.140000	925
0.150000	650
0.160000	494
0.170000	429
0.180000	340
0.190000	361
0.200000	366
0.210000	333
0.220000	353
0.230000	368
0.240000	376
0.250000	318
0.260000	297
0.270000	316
0.280000	310
0.290000	248
0.300000	251
0.310000	214
0.320000	209
0.330000	196
0.340000	202
0.350000	244
0.360000	175
0.370000	148
0.380000	158
0.390000	175
0.400000	164
0.410000	136
0.420000	147
0.430000	137
0.440000	138
0.450000	145
0.460000	148
0.470000	128
0.480000	158
0.490000	151
0.500000	144
0.510000	153
0.520000	129
0.530000	113
0.540000	122
0.550000	126
0.560000	123
0.570000	126
0.580000	165
0.590000	120
0.600000	133
0.610000	121
0.620000	83
0.630000	73
0.640000	72
0.650000	91
0.660000	73
0.670000	84
0.680000	76
0.690000	66
0.700000	75
0.710000	65
0.720000	89
0.730000	76
0.740000	96
0.750000	99
0.760000	68
0.770000	102
0.780000	83
0.790000	82
0.800000	110
0.810000	76
0.820000	68
0.830000	81
0.840000	99
0.850000	68
0.860000	87
0.870000	116
0.880000	99
0.890000	89
0.900000	90
0.910000	83
0.920000	90
0.930000	78
0.940000	81
0.950000	80
0.960000	105
0.970000	107
0.980000	94
0.990000	70
1.000000	59
