0.000000	496
0.010000	12520
0.020000	45023
0.030000	72040
0.040000	76079
0.050000	64504
0.060000	47984
0.070000	30708
0.080000	19585
0.090000	11467
0.100000	6627
0.110000	4004
0.120000	2387
0.130000	1725
0.140000	1037
0.150000	782
0.160000	505
0.170000	405
0.180000	390
0.190000	304
0.200000	382
0.210000	322
0.220000	334
0.230000	310
0.240000	345
0.250000	326
0.260000	374
0.270000	325
0.280000	325
0.290000	297
0.300000	237
0.310000	223
0.320000	191
0.330000	185
0.340000	188
0.350000	201
0.360000	190
0.370000	232
0.380000	191
0.390000	149
0.400000	166
0.410000	175
0.420000	150
0.430000	162
0.440000	150
0.450000	111
0.460000	151
0.470000	189
0.480000	159
0.490000	140
0.500000	138
0.510000	128
0.520000	124
0.530000	163
0.540000	122
0.550000	107
0.560000	93
0.570000	99
0.580000	84
0.590000	103
0.600000	137
0.610000	114
0.620000	120
0.630000	121
0.640000	105
0.650000	60
0.660000	91
0.670000	86
0.680000	74
0.690000	57
0.700000	69
0.710000	75
0.720000	77
0.730000	81
0.740000	78
0.750000	79
0.760000	79
0.770000	71
0.780000	97
0.790000	60
0.800000	93
0.810000	88
0.820000	87
0.830000	75
0.840000	95
0.850000	86
0.860000	86
0.870000	72
0.880000	68
0.890000	89
0.900000	93
0.910000	86
0.920000	100
0.930000	94
0.940000	91
0.950000	106
0.960000	88
0.970000	93
0.980000	95
0.990000	83
1.000000	62
