0.000000	38898
0.010000	51756
0.020000	70320
0.030000	65044
0.040000	43560
0.050000	25722
0.060000	16080
0.070000	11223
0.080000	8379
0.090000	7006
0.100000	6018
0.110000	5366
0.120000	5198
0.130000	5036
0.140000	4633
0.150000	4436
0.160000	4270
0.170000	4148
0.180000	3863
0.190000	3386
0.200000	3321
0.210000	2977
0.220000	2699
0.230000	2384
0.240000	2260
0.250000	2041
0.260000	1837
0.270000	1549
0.280000	1360
0.290000	1132
0.300000	1139
0.310000	888
0.320000	852
0.330000	711
0.340000	608
0.350000	524
0.360000	481
0.370000	397
0.380000	355
0.390000	315
0.400000	255
0.410000	233
0.420000	198
0.430000	150
0.440000	159
0.450000	105
0.460000	105
0.470000	67
0.480000	41
0.490000	27
0.500000	30
0.510000	11
0.520000	15
0.530000	16
0.540000	6
0.550000	2
0.560000	0
0.570000	1
0.580000	2
0.590000	0
0.600000	0
0.610000	0
0.620000	0
0.630000	0
0.640000	0
0.650000	0
0.660000	0
0.670000	0
0.680000	0
0.690000	0
0.700000	0
0.710000	0
0.720000	0
0.730000	0
0.740000	0
0.750000	0
0.760000	0
0.770000	0
0.780000	0
0.790000	0
0.800000	0
0.810000	0
0.820000	0
0.830000	0
0.840000	0
0.850000	0
0.860000	0
0.870000	0
0.880000	0
0.890000	0
0.900000	0
0.910000	0
0.920000	0
0.930000	0
0.940000	0
0.950000	0
0.960000	0
0.970000	0
0.980000	0
0.990000	0
1.000000	0
