0	10
0.003	793
0.006	3372
0.009	7144
0.012	11968
0.015	15904
0.018	18951
0.021	21749
0.024	23311
0.027	25057
0.03	26376
0.033	26901
0.036	27068
0.039	26344
0.042	25603
0.045	23842
0.048	21833
0.051	19419
0.054	17017
0.057	14516
0.06	12326
0.063	10029
0.066	8048
0.069	6407
0.072	5029
0.075	3913
0.078	2942
0.081	2221
0.084	1609
0.087	1154
0.09	854
0.093	571
0.096	395
0.099	273
0.102	210
0.105	142
0.108	108
0.111	53
0.114	54
0.117	25
0.12	18
0.123	14
0.126	4
0.129	5
0.132	4
0.135	5
0.138	2
0.141	0
0.144	1
0.147	0
0.15	0
0.153	0
0.156	0
0.159	0
0.162	0
0.165	1
0.168	0
0.171	0
0.174	0
0.177	0
0.18	0
0.183	0
0.186	0
0.189	0
0.192	0
0.195	0
0.198	0
0.201	0
0.204	0
0.207	0
0.21	0
0.213	0
0.216	0
0.219	0
0.222	0
0.225	0
0.228	0
0.231	0
0.234	0
0.237	0
0.24	0
0.243	0
0.246	0
0.249	0
0.252	0
0.255	0
0.258	0
0.261	0
0.264	0
0.267	0
0.27	0
0.273	0
0.276	0
0.279	0
0.282	0
0.285	0
0.288	0
0.291	0
0.294	0
0.297	0
0.3	0
