0	0
0.003	0
0.006	6
0.009	12
0.012	92
0.015	266
0.018	698
0.021	1362
0.024	2566
0.027	4051
0.03	6110
0.033	8585
0.036	11375
0.039	14447
0.042	17521
0.045	20279
0.048	22752
0.051	24450
0.054	26034
0.057	26644
0.06	26564
0.063	25993
0.066	24680
0.069	23103
0.072	20925
0.075	18825
0.078	16261
0.081	14070
0.084	11891
0.087	9872
0.09	7910
0.093	6501
0.096	4901
0.099	3868
0.102	2933
0.105	2206
0.108	1576
0.111	1182
0.114	873
0.117	600
0.12	419
0.123	261
0.126	177
0.129	130
0.132	96
0.135	185
0.138	153
0.141	72
0.144	50
0.147	22
0.15	19
0.153	9
0.156	9
0.159	4
0.162	2
0.165	1
0.168	1
0.171	1
0.174	0
0.177	0
0.18	0
0.183	0
0.186	0
0.189	0
0.192	0
0.195	0
0.198	0
0.201	0
0.204	0
0.207	0
0.21	0
0.213	0
0.216	0
0.219	0
0.222	0
0.225	0
0.228	0
0.231	0
0.234	0
0.237	0
0.24	0
0.243	0
0.246	0
0.249	0
0.252	0
0.255	0
0.258	0
0.261	0
0.264	0
0.267	0
0.27	0
0.273	0
0.276	0
0.279	0
0.282	0
0.285	0
0.288	0
0.291	0
0.294	0
0.297	0
0.3	0
