0	6
0.003	56
0.006	144
0.009	512
0.012	1432
0.015	3306
0.018	6319
0.021	9983
0.024	14651
0.027	19893
0.03	24997
0.033	28474
0.036	30255
0.039	32035
0.042	31381
0.045	29698
0.048	27300
0.051	24492
0.054	21355
0.057	18824
0.06	16798
0.063	14436
0.066	12245
0.069	10599
0.072	7745
0.075	6170
0.078	4813
0.081	3777
0.084	2913
0.087	2342
0.09	1635
0.093	1077
0.096	833
0.099	663
0.102	513
0.105	405
0.108	347
0.111	283
0.114	294
0.117	248
0.12	176
0.123	104
0.126	43
0.129	12
0.132	6
0.135	3
0.138	1
0.141	1
0.144	0
0.147	0
0.15	0
0.153	0
0.156	0
0.159	0
0.162	0
0.165	0
0.168	0
0.171	0
0.174	0
0.177	0
0.18	0
0.183	0
0.186	0
0.189	0
0.192	0
0.195	0
0.198	0
0.201	0
0.204	0
0.207	0
0.21	0
0.213	0
0.216	0
0.219	0
0.222	0
0.225	0
0.228	0
0.231	0
0.234	0
0.237	0
0.24	0
0.243	0
0.246	0
0.249	0
0.252	0
0.255	0
0.258	0
0.261	0
0.264	0
0.267	0
0.27	0
0.273	0
0.276	0
0.279	0
0.282	0
0.285	0
0.288	0
0.291	0
0.294	0
0.297	0
0.3	0
