0	31
0.003	970
0.006	3831
0.009	8387
0.012	12733
0.015	16089
0.018	19663
0.021	22308
0.024	23837
0.027	25636
0.03	26769
0.033	27620
0.036	27226
0.039	26439
0.042	25759
0.045	23358
0.048	21433
0.051	18958
0.054	16487
0.057	13930
0.06	11423
0.063	9435
0.066	7204
0.069	5902
0.072	4477
0.075	3430
0.078	2713
0.081	1997
0.084	1440
0.087	1124
0.09	818
0.093	597
0.096	428
0.099	309
0.102	224
0.105	191
0.108	127
0.111	84
0.114	67
0.117	47
0.12	32
0.123	12
0.126	13
0.129	10
0.132	14
0.135	5
0.138	3
0.141	1
0.144	1
0.147	2
0.15	1
0.153	0
0.156	0
0.159	0
0.162	0
0.165	0
0.168	0
0.171	0
0.174	0
0.177	0
0.18	0
0.183	0
0.186	0
0.189	0
0.192	0
0.195	0
0.198	0
0.201	0
0.204	0
0.207	0
0.21	0
0.213	0
0.216	0
0.219	0
0.222	0
0.225	0
0.228	0
0.231	0
0.234	0
0.237	0
0.24	0
0.243	0
0.246	0
0.249	0
0.252	0
0.255	0
0.258	0
0.261	0
0.264	0
0.267	0
0.27	0
0.273	0
0.276	0
0.279	0
0.282	0
0.285	0
0.288	0
0.291	0
0.294	0
0.297	0
0.3	0
