0	19
0.003	114
0.006	348
0.009	1237
0.012	2978
0.015	6254
0.018	10827
0.021	16561
0.024	22724
0.027	28242
0.03	33390
0.033	37232
0.036	37412
0.039	36295
0.042	34369
0.045	30457
0.048	26728
0.051	22015
0.054	17461
0.057	13519
0.06	10151
0.063	7683
0.066	5664
0.069	3775
0.072	2702
0.075	1816
0.078	1221
0.081	820
0.084	567
0.087	379
0.09	260
0.093	123
0.096	96
0.099	70
0.102	41
0.105	26
0.108	12
0.111	6
0.114	0
0.117	0
0.12	0
0.123	1
0.126	0
0.129	0
0.132	0
0.135	0
0.138	0
0.141	0
0.144	0
0.147	0
0.15	0
0.153	0
0.156	0
0.159	0
0.162	0
0.165	0
0.168	0
0.171	0
0.174	0
0.177	0
0.18	0
0.183	0
0.186	0
0.189	0
0.192	0
0.195	0
0.198	0
0.201	0
0.204	0
0.207	0
0.21	0
0.213	0
0.216	0
0.219	0
0.222	0
0.225	0
0.228	0
0.231	0
0.234	0
0.237	0
0.24	0
0.243	0
0.246	0
0.249	0
0.252	0
0.255	0
0.258	0
0.261	0
0.264	0
0.267	0
0.27	0
0.273	0
0.276	0
0.279	0
0.282	0
0.285	0
0.288	0
0.291	0
0.294	0
0.297	0
0.3	0
