0	58
0.003	1199
0.006	4563
0.009	9095
0.012	13159
0.015	16247
0.018	19595
0.021	21684
0.024	24553
0.027	25656
0.03	26688
0.033	27112
0.036	26644
0.039	25582
0.042	24313
0.045	21921
0.048	19853
0.051	17864
0.054	15256
0.057	13296
0.06	11328
0.063	9455
0.066	7681
0.069	6309
0.072	5127
0.075	4198
0.078	3330
0.081	2609
0.084	2097
0.087	1622
0.09	1313
0.093	1022
0.096	777
0.099	571
0.102	506
0.105	343
0.108	253
0.111	178
0.114	143
0.117	102
0.12	62
0.123	37
0.126	36
0.129	24
0.132	16
0.135	20
0.138	9
0.141	33
0.144	22
0.147	14
0.15	8
0.153	8
0.156	2
0.159	1
0.162	1
0.165	0
0.168	0
0.171	0
0.174	0
0.177	0
0.18	0
0.183	0
0.186	0
0.189	0
0.192	0
0.195	0
0.198	0
0.201	0
0.204	0
0.207	0
0.21	0
0.213	0
0.216	0
0.219	0
0.222	0
0.225	0
0.228	0
0.231	0
0.234	0
0.237	0
0.24	0
0.243	0
0.246	0
0.249	0
0.252	0
0.255	0
0.258	0
0.261	0
0.264	0
0.267	0
0.27	0
0.273	0
0.276	0
0.279	0
0.282	0
0.285	0
0.288	0
0.291	0
0.294	0
0.297	0
0.3	0
