0	0
0.003	0
0.006	2
0.009	12
0.012	44
0.015	161
0.018	383
0.021	795
0.024	1402
0.027	2516
0.03	3730
0.033	5641
0.036	7658
0.039	10029
0.042	12515
0.045	15092
0.048	17589
0.051	19550
0.054	21333
0.057	22603
0.06	23803
0.063	24083
0.066	23890
0.069	23275
0.072	22221
0.075	20822
0.078	19532
0.081	17554
0.084	15900
0.087	13947
0.09	11984
0.093	10466
0.096	8759
0.099	7341
0.102	6022
0.105	4943
0.108	4002
0.111	3160
0.114	2490
0.117	1888
0.12	1468
0.123	1189
0.126	858
0.129	703
0.132	516
0.135	403
0.138	317
0.141	248
0.144	177
0.147	147
0.15	107
0.153	80
0.156	75
0.159	40
0.162	34
0.165	37
0.168	27
0.171	13
0.174	6
0.177	3
0.18	5
0.183	0
0.186	4
0.189	0
0.192	0
0.195	0
0.198	0
0.201	0
0.204	1
0.207	0
0.21	0
0.213	0
0.216	0
0.219	0
0.222	0
0.225	0
0.228	0
0.231	0
0.234	0
0.237	0
0.24	0
0.243	0
0.246	0
0.249	0
0.252	0
0.255	0
0.258	0
0.261	0
0.264	0
0.267	0
0.27	0
0.273	0
0.276	0
0.279	0
0.282	0
0.285	0
0.288	0
0.291	0
0.294	0
0.297	0
0.3	0
