0	19
0.003	100
0.006	294
0.009	815
0.012	2141
0.015	4741
0.018	8490
0.021	13505
0.024	19087
0.027	24930
0.03	29613
0.033	33127
0.036	34954
0.039	35759
0.042	34739
0.045	31535
0.048	27811
0.051	24146
0.054	20209
0.057	16566
0.06	13143
0.063	10062
0.066	7578
0.069	5717
0.072	4315
0.075	3195
0.078	2208
0.081	1517
0.084	1068
0.087	725
0.09	501
0.093	294
0.096	242
0.099	153
0.102	106
0.105	80
0.108	46
0.111	28
0.114	17
0.117	10
0.12	6
0.123	3
0.126	0
0.129	0
0.132	0
0.135	0
0.138	0
0.141	0
0.144	0
0.147	0
0.15	0
0.153	0
0.156	0
0.159	0
0.162	0
0.165	0
0.168	0
0.171	0
0.174	0
0.177	0
0.18	0
0.183	0
0.186	0
0.189	0
0.192	0
0.195	0
0.198	0
0.201	0
0.204	0
0.207	0
0.21	0
0.213	0
0.216	0
0.219	0
0.222	0
0.225	0
0.228	0
0.231	0
0.234	0
0.237	0
0.24	0
0.243	0
0.246	0
0.249	0
0.252	0
0.255	0
0.258	0
0.261	0
0.264	0
0.267	0
0.27	0
0.273	0
0.276	0
0.279	0
0.282	0
0.285	0
0.288	0
0.291	0
0.294	0
0.297	0
0.3	0
