2.75792190568	4
3.42480524908	5
4.09168859247	8
4.75857193587	27
5.42545527926	59
6.09233862266	111
6.75922196605	195
7.42610530945	320
8.09298865284	515
8.75987199624	698
9.42675533963	1072
10.093638683	1410
10.7605220264	1821
11.4274053698	2283
12.0942887132	2918
12.7611720566	3607
13.4280554	4383
14.0949387434	5330
14.7618220868	6198
15.4287054302	7256
16.0955887736	8079
16.762472117	9098
17.4293554604	10122
18.0962388038	10886
18.7631221472	11901
19.4300054906	12643
20.096888834	13494
20.7637721774	14007
21.4306555207	14543
22.0975388641	14878
22.7644222075	15145
23.4313055509	15372
24.0981888943	15327
24.7650722377	14753
25.4319555811	14958
26.0988389245	14397
26.7657222679	14027
27.4326056113	13248
28.0994889547	12630
28.7663722981	12215
29.4332556415	11245
30.1001389849	10580
30.7670223283	9690
31.4339056717	9024
32.1007890151	8465
32.7676723585	7500
33.4345557019	6951
34.1014390453	6262
34.7683223886	5518
35.435205732	5007
36.1020890754	4501
36.7689724188	4005
37.4358557622	3527
38.1027391056	3122
38.769622449	2746
39.4365057924	2336
40.1033891358	2035
40.7702724792	1779
41.4371558226	1484
42.104039166	1261
42.7709225094	1111
43.4378058528	927
44.1046891962	776
44.7715725396	636
45.438455883	506
46.1053392264	443
46.7722225698	366
47.4391059132	297
48.1059892566	259
48.7728725999	237
49.4397559433	194
50.1066392867	144
50.7735226301	131
51.4404059735	99
52.1072893169	87
52.7741726603	81
53.4410560037	39
54.1079393471	53
54.7748226905	44
55.4417060339	37
56.1085893773	28
56.7754727207	23
57.4423560641	22
58.1092394075	17
58.7761227509	17
59.4430060943	9
60.1098894377	6
60.7767727811	6
61.4436561245	5
62.1105394679	2
62.7774228112	0
63.4443061546	2
64.111189498	1
64.7780728414	1
65.4449561848	1
66.1118395282	0
66.7787228716	0
67.445606215	4
68.1124895584	1
68.7793729018	2
